"路名","段數","專案編號","GPS_X","GPS_Y","車道","里程","IRI","PCI"
"領航北路","四段","A","121.218139000","25.025298000","2","3440","3.50000","82.00000"
"領航北路","四段","A","121.217996000","25.025173000","2","3420","3.70000","82.00000"
"領航北路","四段","A","121.217863000","25.025040000","2","3400","2.55000","83.00000"
"領航北路","四段","A","121.217729000","25.024907000","2","3380","3.18000","84.00000"
"領航北路","四段","A","121.217596000","25.024773000","2","3360","2.26000","82.00000"
"領航北路","四段","A","121.217464000","25.024639000","2","3340","2.28000","83.00000"
"領航北路","四段","A","121.217331000","25.024505000","2","3320","3.09000","82.00000"
"領航北路","四段","A","121.217198000","25.024371000","2","3300","3.09000","82.00000"
"領航北路","四段","A","121.217065000","25.024237000","2","3280","3.94000","82.00000"
"領航北路","四段","A","121.216932000","25.024103000","2","3260","4.20000","83.00000"
"領航北路","四段","A","121.216798000","25.023970000","2","3240","3.41000","82.00000"
"領航北路","四段","A","121.216666000","25.023835000","2","3220","4.49000","83.00000"
"領航北路","四段","A","121.216533000","25.023701000","2","3200","3.13000","82.00000"
"領航北路","四段","A","121.216400000","25.023567000","2","3180","2.75000","83.00000"
"領航北路","四段","A","121.216266000","25.023435000","2","3160","3.98000","82.00000"
"領航北路","四段","A","121.216133000","25.023301000","2","3140","3.90000","83.00000"
"領航北路","四段","A","121.216003000","25.023164000","2","3120","2.57000","82.00000"
"領航北路","四段","A","121.215874000","25.023027000","2","3100","2.86000","83.00000"
"領航北路","四段","A","121.215749000","25.022887000","2","3080","2.01000","82.00000"
"領航北路","四段","A","121.215635000","25.022740000","2","3060","2.92000","83.00000"
"領航北路","四段","A","121.215525000","25.022590000","2","3040","3.50000","84.00000"
"領航北路","四段","A","121.215426000","25.022433000","2","3020","4.39000","82.00000"
"領航北路","四段","A","121.215334000","25.022273000","2","3000","3.89000","82.00000"
"領航北路","四段","A","121.215243000","25.022113000","2","2980","3.11000","84.00000"
"領航北路","四段","A","121.215169000","25.021945000","2","2960","2.35000","83.00000"
"領航北路","四段","A","121.215100000","25.021776000","2","2940","2.77000","84.00000"
"領航北路","四段","A","121.215037000","25.021605000","2","2920","3.75000","83.00000"
"領航北路","四段","A","121.214984000","25.021431000","2","2900","3.22000","84.00000"
"領航北路","四段","A","121.214937000","25.021256000","2","2880","2.04000","83.00000"
"領航北路","四段","A","121.214899000","25.021079000","2","2860","2.37000","82.00000"
"領航北路","四段","A","121.214876000","25.020899000","2","2840","4.45000","83.00000"
"領航北路","四段","A","121.214853000","25.020720000","2","2820","3.18000","82.00000"
"領航北路","四段","A","121.214848000","25.020540000","2","2800","2.93000","83.00000"
"領航北路","四段","A","121.214843000","25.020359000","2","2780","2.50000","84.00000"
"領航北路","四段","A","121.214848000","25.020179000","2","2760","2.31000","83.00000"
"領航北路","四段","A","121.214857000","25.019998000","2","2740","2.40000","82.00000"
"領航北路","二段","A","121.201253000","25.006729000","1","720","3.00000","85.00000"
"領航北路","二段","A","121.201333000","25.006894000","1","740","2.65000","84.00000"
"領航北路","二段","A","121.201428000","25.007052000","1","760","3.36000","84.00000"
"領航北路","二段","A","121.201533000","25.007205000","1","780","2.30000","84.00000"
"領航北路","二段","A","121.201673000","25.007333000","1","800","3.50000","84.00000"
"領航北路","二段","A","121.201812000","25.007461000","1","820","2.69000","83.00000"
"領航北路","二段","A","121.201982000","25.007554000","1","840","2.07000","83.00000"
"領航北路","二段","A","121.202150000","25.007650000","1","860","2.09000","84.00000"
"領航北路","二段","A","121.202316000","25.007749000","1","880","4.00000","82.00000"
"領航北路","二段","A","121.202480000","25.007850000","1","900","2.42000","86.00000"
"領航北路","二段","A","121.202648000","25.007945000","1","920","4.01000","83.00000"
"領航北路","二段","A","121.202817000","25.008040000","1","940","2.37000","82.00000"
"領航北路","二段","A","121.202986000","25.008134000","1","960","2.26000","85.00000"
"領航北路","二段","A","121.203154000","25.008229000","1","980","4.50000","84.00000"
"領航北路","二段","A","121.203321000","25.008327000","1","1000","3.21000","84.00000"
"領航北路","二段","A","121.203487000","25.008426000","1","1020","4.25000","82.00000"
"領航北路","二段","A","121.203653000","25.008524000","1","1040","2.85000","83.00000"
"領航北路","二段","A","121.203819000","25.008622000","1","1060","2.84000","82.00000"
"領航北路","二段","A","121.203985000","25.008721000","1","1080","3.84000","83.00000"
"領航北路","二段","A","121.204152000","25.008819000","1","1100","3.03000","84.00000"
"領航北路","二段","A","121.204307000","25.008929000","1","1120","3.99000","83.00000"
"領航北路","二段","A","121.204442000","25.009061000","1","1140","4.01000","83.00000"
"領航北路","二段","A","121.204577000","25.009194000","1","1160","3.14000","85.00000"
"領航北路","二段","A","121.204711000","25.009326000","1","1180","3.02000","84.00000"
"領航北路","二段","A","121.204845000","25.009460000","1","1200","2.03000","83.00000"
"領航北路","二段","A","121.204978000","25.009593000","1","1220","2.88000","83.00000"
"領航北路","二段","A","121.205111000","25.009727000","1","1240","3.67000","83.00000"
"領航北路","二段","A","121.205245000","25.009860000","1","1260","4.00000","85.00000"
"領航北路","二段","A","121.205378000","25.009994000","1","1280","2.26000","83.00000"
"領航北路","二段","A","121.205512000","25.010127000","1","1300","2.58000","84.00000"
"領航北路","二段","A","121.205643000","25.010263000","1","1320","3.58000","82.00000"
"領航北路","二段","A","121.205774000","25.010398000","1","1340","2.64000","84.00000"
"領航北路","二段","A","121.205908000","25.010531000","1","1360","2.75000","83.00000"
"領航北路","二段","A","121.206042000","25.010664000","1","1380","2.64000","84.00000"
"領航北路","二段","A","121.206177000","25.010796000","1","1400","2.95000","83.00000"
"領航北路","二段","A","121.206311000","25.010929000","1","1420","4.44000","85.00000"
"領航北路","二段","A","121.206446000","25.011062000","1","1440","3.18000","82.00000"
"領航北路","二段","A","121.206581000","25.011194000","1","1460","3.64000","86.00000"
"領航北路","二段","A","121.206716000","25.011326000","1","1480","4.34000","82.00000"
"領航北路","二段","A","121.206851000","25.011458000","1","1500","2.77000","86.00000"
"領航北路","二段","A","121.206986000","25.011590000","1","1520","3.16000","84.00000"
"領航北路","二段","A","121.207121000","25.011722000","1","1540","4.07000","82.00000"
"領航北路","二段","A","121.207256000","25.011854000","1","1560","3.22000","83.00000"
"領航北路","二段","A","121.201290000","25.006715000","2","720","3.38000","85.00000"
"領航北路","二段","A","121.201369000","25.006880000","2","740","6.18000","84.00000"
"領航北路","二段","A","121.201465000","25.007038000","2","760","3.29000","84.00000"
"領航北路","二段","A","121.201572000","25.007189000","2","780","2.77000","84.00000"
"領航北路","二段","A","121.201712000","25.007317000","2","800","2.73000","84.00000"
"領航北路","二段","A","121.201853000","25.007444000","2","820","2.63000","83.00000"
"領航北路","二段","A","121.202024000","25.007535000","2","840","2.78000","83.00000"
"領航北路","二段","A","121.202192000","25.007631000","2","860","2.30000","84.00000"
"領航北路","二段","A","121.202357000","25.007730000","2","880","2.49000","82.00000"
"領航北路","二段","A","121.202521000","25.007831000","2","900","2.94000","86.00000"
"領航北路","二段","A","121.202690000","25.007926000","2","920","2.99000","83.00000"
"領航北路","二段","A","121.202859000","25.008021000","2","940","4.25000","82.00000"
"領航北路","二段","A","121.203027000","25.008115000","2","960","2.87000","85.00000"
"領航北路","二段","A","121.203196000","25.008210000","2","980","3.00000","84.00000"
"領航北路","二段","A","121.203362000","25.008309000","2","1000","3.24000","84.00000"
"領航北路","二段","A","121.203528000","25.008407000","2","1020","2.55000","82.00000"
"領航北路","二段","A","121.203694000","25.008506000","2","1040","4.39000","83.00000"
"領航北路","二段","A","121.203861000","25.008604000","2","1060","2.49000","82.00000"
"領航北路","二段","A","121.204027000","25.008702000","2","1080","2.21000","83.00000"
"領航北路","二段","A","121.204193000","25.008800000","2","1100","2.35000","84.00000"
"領航北路","二段","A","121.204345000","25.008914000","2","1120","2.58000","83.00000"
"領航北路","二段","A","121.204481000","25.009046000","2","1140","2.70000","83.00000"
"領航北路","二段","A","121.204615000","25.009178000","2","1160","2.70000","85.00000"
"領航北路","二段","A","121.204749000","25.009311000","2","1180","4.03000","84.00000"
"領航北路","二段","A","121.204883000","25.009445000","2","1200","2.29000","83.00000"
"領航北路","二段","A","121.205016000","25.009578000","2","1220","3.03000","83.00000"
"領航北路","二段","A","121.205150000","25.009712000","2","1240","3.12000","83.00000"
"領航北路","二段","A","121.205283000","25.009845000","2","1260","2.30000","85.00000"
"領航北路","二段","A","121.205417000","25.009979000","2","1280","2.01000","83.00000"
"領航北路","二段","A","121.205550000","25.010112000","2","1300","2.99000","84.00000"
"領航北路","二段","A","121.205681000","25.010248000","2","1320","3.99000","82.00000"
"領航北路","二段","A","121.205812000","25.010383000","2","1340","2.00000","84.00000"
"領航北路","二段","A","121.205947000","25.010516000","2","1360","4.11000","83.00000"
"領航北路","二段","A","121.206081000","25.010648000","2","1380","3.46000","84.00000"
"領航北路","二段","A","121.206215000","25.010781000","2","1400","3.76000","83.00000"
"領航北路","二段","A","121.206350000","25.010914000","2","1420","2.33000","85.00000"
"領航北路","二段","A","121.206484000","25.011046000","2","1440","4.08000","82.00000"
"領航北路","二段","A","121.206619000","25.011178000","2","1460","3.83000","86.00000"
"領航北路","二段","A","121.206754000","25.011311000","2","1480","3.70000","82.00000"
"領航北路","二段","A","121.206889000","25.011443000","2","1500","4.41000","86.00000"
"領航北路","二段","A","121.207024000","25.011575000","2","1520","2.47000","84.00000"
"領航北路","二段","A","121.207159000","25.011707000","2","1540","3.82000","82.00000"
"領航北路","二段","A","121.207295000","25.011839000","2","1560","4.40000","83.00000"
"領航北路","二段","A","121.207209000","25.011906000","1","1560","3.72000","84.00000"
"領航北路","二段","A","121.207080000","25.011769000","1","1540","2.76000","83.00000"
"領航北路","二段","A","121.206950000","25.011633000","1","1520","2.81000","84.00000"
"領航北路","二段","A","121.206817000","25.011500000","1","1500","2.01000","81.00000"
"領航北路","二段","A","121.206684000","25.011366000","1","1480","2.30000","83.00000"
"領航北路","二段","A","121.206551000","25.011232000","1","1460","2.30000","81.00000"
"領航北路","二段","A","121.206418000","25.011098000","1","1440","4.06000","81.00000"
"領航北路","二段","A","121.206283000","25.010965000","1","1420","2.87000","84.00000"
"領航北路","二段","A","121.206148000","25.010834000","1","1400","3.53000","83.00000"
"領航北路","二段","A","121.206013000","25.010702000","1","1380","3.61000","85.00000"
